seg_id,seg_label,xs,ys,zs,xe,ye,ze,xm,ym,zm,diameter
311,basal4_02122,-2.5381428196819655,-58.72451589008988,-54.390176274066285,17.224780201927153,-62.9733681980614,-57.18905318752403,7.34331869112259,-60.84894204407564,-55.78961473079516,1.023398260446559
312,basal4_02122,17.224780201927175,-62.97336819806141,-57.18905318752403,36.987703223536286,-67.22222050603293,-59.98793010098178,27.10624171273173,-65.09779435204716,-58.588491644252905,0.6748458308930363
313,basal4_02122,36.987703223536286,-67.22222050603293,-59.98793010098178,48.3231687057729,-82.4092567301685,-62.717122213582094,41.2067352128649,-75.36251166609374,-61.393070278848754,0.5
314,basal4_02122,48.323168705772915,-82.40925673016852,-62.7171222135821,48.90841955221584,-92.80107534599735,-68.13982394170827,54.900001525878906,-88.49036040319332,-65.83720056369613,0.5
315,basal4_02122,48.90841955221584,-92.80107534599735,-68.13982394170827,45.31802687537696,-104.51589892926627,-72.16634133193509,41.80323330659288,-95.67430850014217,-68.84018365644356,0.5
316,basal4_02122,45.31802687537696,-104.5158989292663,-72.1663413319351,60.47999954223633,-114.4991683959961,-77.39250183105469,51.72424405959749,-111.02956006380336,-73.76858561604605,0.5
317,basal4_022,2.760000228881836,-14.069167137145996,-22.942502975463867,22.54927144345122,-2.1340570685332767,-35.03718841922869,16.072114207104768,-8.235420551786058,-25.347370888445855,1.1121178876283462
318,basal4_022,22.54927144345122,-2.1340570685332754,-35.0371884192287,30.689910394241757,4.179920124969614,-62.17900186959771,27.381157038981556,0.9637231883246111,-48.477003124647354,1.0
319,basal4_022,30.689910394241757,4.179920124969616,-62.17900186959773,36.599998474121094,4.020832538604736,-89.05249786376953,35.42055286496005,5.571751997358806,-74.64074314303593,0.5
320,basal4_0221,36.599998474121094,4.020832538604736,-89.05249786376953,42.75957460633966,12.984917143839857,-97.19527740813137,40.85793964469951,5.523763460680914,-94.43878065155042,0.5
321,basal4_0221,42.75957460633967,12.984917143839859,-97.19527740813137,46.54706984341281,23.774614321386558,-108.21869170545943,44.736126240991524,18.965129268937897,-101.90993264683794,0.5
322,basal4_0221,46.5470698434128,23.77461432138656,-108.21869170545943,43.11000061035156,30.36083221435547,-120.99250030517578,45.58539568427321,29.230922197757675,-114.23427093101695,0.5
323,basal4_02211,43.11000061035156,30.36083221435547,-120.99250030517578,31.860000610351562,25.86083221435547,-132.7624969482422,38.74446976633434,26.825043663163697,-127.56541254037292,0.5
324,basal4_02212,43.11000061035156,30.36083221435547,-120.99250030517578,51.73851466050804,32.19726083102701,-129.7135264628358,50.49065966208661,31.620330214867153,-123.04967781022296,0.5
325,basal4_02212,51.73851466050804,32.19726083102701,-129.7135264628358,55.79216926713081,33.686882545666585,-143.3508960059373,54.17455843354985,33.816016684131256,-136.47030413507372,0.5
326,basal4_02212,55.79216926713081,33.686882545666585,-143.3508960059373,57.540000915527344,33.86083221435547,-156.78248596191406,57.599998474121094,32.71536712112831,-149.7391169209362,0.5
327,basal4_0222,36.599998474121094,4.020832538604736,-89.05249786376953,43.166840225184586,-5.8988824715876165,-96.53709784272009,37.461906981588136,-2.387998344680317,-93.69484882194574,0.5
328,basal4_0222,43.16684022518459,-5.8988824715876165,-96.53709784272009,55.87417075547119,-8.517433310704147,-105.02360142461562,49.70216803080873,-6.659167766571045,-100.9890088146896,0.5
329,basal4_0222,55.8741707554712,-8.517433310704153,-105.02360142461562,64.25999450683594,-1.6591675281524658,-114.47249603271484,61.32042466640182,-6.942719122165997,-109.29461628136826,0.5
330,apical1_0,-4.713359304226285e-16,5.030832290649414,7.697499752044678,0.5606981264544683,9.125396076586092,23.940660890443255,1.208940060691952,6.843612898940565,15.881732647628624,4.5
331,apical1_0,0.5606981264544676,9.125396076586094,23.940660890443258,-1.4830683742724218,13.346456583683494,40.18035541264023,-0.7883573536380701,11.707253643437532,31.88523537631061,3.0
332,apical1_0,-1.4830683742724224,13.346456583683496,40.18035541264024,-2.490000009536743,16.550832748413086,56.79750061035156,-2.216316095446245,14.835171629865629,48.501604730134616,3.0
333,apical1_01,-2.490000009536743,16.550832748413086,56.79750061035156,-0.17860531354645798,8.733175664191641,59.34205895406743,-1.2019484835150118,12.52030448516038,57.89234496408051,1.9266236643370087
334,apical1_01,-0.17860531354645826,8.73317566419164,59.34205895406744,-2.285467778948261,6.009975700035869,67.1375132393676,-0.8470220458779838,6.5275119998057844,63.042888833528856,1.0
335,apical1_01,-2.2854677789482625,6.009975700035868,67.1375132393676,-3.419999837875366,5.100831985473633,75.64750671386719,-2.583914935011415,5.684349907026392,71.39740226292864,1.0
336,apical1_011,-3.419999837875366,5.100831985473633,75.64750671386719,-8.25,-9.469167709350586,91.8175048828125,-6.87394559285251,0.6149510897552094,85.86221652765092,0.5
337,apical1_0111,-8.25,-9.469167709350586,91.8175048828125,-8.369999885559082,-17.109167098999023,95.4675064086914,-8.55002588655371,-13.023325993527418,94.33310790144299,0.5
338,apical1_01111,-8.369999885559082,-17.109167098999023,95.4675064086914,-9.448197643010236,-26.802053069831373,104.05963829863285,-8.71599282363332,-22.97999684594163,98.70598877726822,0.5
339,apical1_01111,-9.448197643010236,-26.802053069831373,104.05963829863285,-10.453571216720812,-32.017672213444506,116.23072711329537,-10.653030507786145,-29.33508969616071,110.18701338254289,0.5
340,apical1_01111,-10.453571216720812,-32.017672213444506,116.23072711329537,-13.401946431395636,-37.20619113036096,127.49922196275098,-10.676767959670057,-34.304062612000315,122.49299640942849,0.5
341,apical1_01111,-13.401946431395636,-37.20619113036096,127.49922196275098,-15.865115633016064,-37.21839770150485,140.43912266321448,-14.87645151668829,-37.51133403494768,133.75908872008173,0.5
342,apical1_01111,-15.865115633016066,-37.21839770150485,140.43912266321448,-15.149813390746127,-32.099610277084146,152.85041320806027,-15.335927159857157,-35.02882488237759,146.77862030014649,0.5
343,apical1_01111,-15.149813390746127,-32.099610277084146,152.85041320806027,-13.810425136790599,-26.203402958242787,164.87758307623176,-14.846509754891185,-29.004797482718757,158.83456985227753,0.5
344,apical1_01111,-13.810425136790597,-26.203402958242783,164.8775830762318,-15.8100004196167,-25.979167938232422,177.56752014160156,-13.500837074781161,-24.90155848605925,171.30711724504405,0.5
345,apical1_01112,-8.369999885559082,-17.109167098999023,95.4675064086914,-13.301928130028703,-30.009253610626978,88.82536342988296,-11.084251126648434,-22.901159750388253,92.32783573402416,0.5
346,apical1_01112,-13.301928130028703,-30.009253610626978,88.82536342988296,-17.506713849633122,-44.274826175260415,90.53361067102858,-15.82817293508768,-36.34140402583903,90.88808756491261,0.5
347,apical1_01112,-17.506713849633122,-44.27482617526042,90.53361067102858,-21.65999984741211,-56.70916748046875,97.0875015258789,-21.127445289941427,-49.728336948543976,94.8885156539272,0.5
348,apical1_0112,-8.25,-9.469167709350586,91.8175048828125,-14.926334644119635,-4.340081361836543,106.25725791945442,-13.612786525894975,-6.288571591604377,97.51375158404564,0.5
349,apical1_0112,-14.926334644119635,-4.340081361836543,106.25725791945443,-20.574197112094005,-11.594172701127338,120.2616064911608,-17.80755434397991,-6.34394264771431,113.9682953803979,0.5
350,apical1_0112,-20.574197112094005,-11.594172701127341,120.2616064911608,-26.279998779296875,-14.989168167114258,135.2775115966797,-22.538760724970537,-16.28085060627765,127.81892789780588,0.5
351,apical1_012,-3.419999837875366,5.100831985473633,75.64750671386719,-8.399999618530273,9.240832328796387,86.0875015258789,-8.11946443418399,8.441018877544275,79.75803560820457,1.0
352,apical1_0121,-8.399999618530273,9.240832328796387,86.0875015258789,-7.556492959419241,10.598362759453396,104.55611648541391,-6.475764166720699,10.130691812124073,95.27720998603314,1.0
353,apical1_0121,-7.5564929594192405,10.598362759453396,104.55611648541391,-8.979047094919443,5.3213476847539765,121.78409189662034,-8.041696582592696,6.679876447192863,112.79511862834194,1.0
354,apical1_0121,-8.979047094919443,5.3213476847539765,121.78409189662034,-9.941039635324621,-4.741465929465692,137.01733826557495,-9.00236056697719,0.9148728490052918,129.62626863050093,0.6200811540291316
355,apical1_0121,-9.941039635324621,-4.741465929465692,137.01733826557495,-6.052248435497094,-12.756761916736485,152.8579994672428,-8.430257091294227,-11.012278723040106,143.8910865810904,0.5
356,apical1_0121,-6.052248435497091,-12.756761916736489,152.85799946724282,-0.929999828338623,-23.999168395996094,163.8975067138672,-4.192240340971526,-15.78711107340726,161.2303567328794,0.5
357,apical1_0122,-8.399999618530273,9.240832328796387,86.0875015258789,-9.645776102150938,12.875655372116457,99.61186472269655,-9.01274086772483,13.016784668059358,92.04298476518599,0.5
358,apical1_0122,-9.645776102150938,12.875655372116457,99.61186472269655,-8.312629528358888,16.724174329076096,114.73551386528766,-9.100635943386699,14.729552227716693,107.16496319442487,0.5
359,apical1_0122,-8.312629528358888,16.724174329076096,114.73551386528766,-14.315159672507027,20.965947054387147,128.27038443584155,-10.556620176167124,18.88879043900861,121.92574820089331,0.5
360,apical1_0122,-14.315159672507027,20.965947054387147,128.27038443584155,-17.138373267764823,30.664086100209275,139.35425819108474,-16.172177191194443,26.091656997355283,133.69701775203163,0.5
361,apical1_0122,-17.13837326776482,30.66408610020928,139.35425819108477,-22.88260164387464,31.540991618681026,149.4352056261283,-20.056155424297103,32.196429450153595,142.8884313364498,0.5
362,apical1_0122,-22.88260164387464,31.540991618681026,149.4352056261283,-24.288175057366768,29.301862749262085,164.78656952936592,-24.309012659592106,30.252106976155662,157.07104717432688,0.5
363,apical1_0122,-24.288175057366768,29.301862749262085,164.78656952936595,-24.270000457763672,27.97083282470703,179.93751525878906,-26.05703133805074,28.269160241571818,172.30834968780613,0.5
364,apical1_02,-2.490000009536743,16.550832748413086,56.79750061035156,-0.6538424230201216,17.576989915313007,66.91944470494597,-1.5686502503037403,17.011507356835864,61.86492672687659,3.0
365,apical1_02,-0.6538424230201214,17.576989915313007,66.91944470494597,1.1347267194968316,19.365559057829962,76.94749020371435,0.24044214823835497,18.471274486571485,71.93346745433016,2.7920520148903236
366,apical1_02,1.134726719496832,19.365559057829962,76.94749020371435,2.940000057220459,21.850831985473633,86.8074951171875,2.03241684940535,20.401883731745244,81.92725377079555,2.5
367,apical1_021,2.940000057220459,21.850831985473633,86.8074951171875,3.4800002574920654,5.730832099914551,92.73749542236328,3.6452605192925067,13.857880081990427,89.92004950164282,1.0894790758559048
368,apical1_0211,3.4800002574920654,5.730832099914551,92.73749542236328,-12.514545620392267,1.889207219699537,95.62100668383775,-4.517272681450101,3.810019659807044,94.17925105310051,1.0
369,apical1_0211,-12.514545620392271,1.8892072196995362,95.62100668383775,-28.5090914982766,-1.9524176605154766,98.50451794531222,-20.511818559334433,-0.03160522040796998,97.06276231457498,1.0
370,apical1_0211,-28.509091498276607,-1.9524176605154784,98.50451794531222,-31.40999984741211,-10.489167213439941,110.22750091552734,-31.40999984741211,-5.700687678716676,103.38681257906616,1.0
371,apical1_02111,-31.40999984741211,-10.489167213439941,110.22750091552734,-32.04268464078057,-21.904694276930353,124.15666613856047,-29.049893207074405,-16.38395635508638,117.15271584556315,0.5
372,apical1_02111,-32.04268464078057,-21.904694276930353,124.15666613856047,-33.380888596854895,-32.681944795986425,139.46441320798286,-33.017599311727004,-27.39406565048223,131.78424556394478,0.5
373,apical1_02111,-33.380888596854895,-32.681944795986425,139.46441320798286,-38.310001373291016,-41.3639559330312,153.32331656660077,-35.08684488578611,-36.54774721164546,146.783520657461,0.7111867894409194
374,apical1_02111,-38.310001373291016,-41.3639559330312,153.32331656660077,-39.51000213623047,-52.86646658263433,165.6600024716109,-38.033571073939754,-46.24048416915522,159.76851937737968,0.5
375,apical1_02111,-39.51000213623047,-52.86646658263433,165.6600024716109,-40.650001525878906,-66.11917114257812,177.927490234375,-41.14478651265386,-59.58798882196862,171.53986678952486,0.5
376,apical1_02112,-31.40999984741211,-10.489167213439941,110.22750091552734,-25.986314019092163,-19.23872328389792,114.08421325677276,-28.63758774332654,-13.510177468314286,110.77878239028706,0.5
377,apical1_02112,-25.986314019092163,-19.23872328389792,114.08421325677276,-24.464826906888774,-31.86248058382179,119.68977853592439,-23.83171668501086,-25.742414147286325,115.8710199278465,0.5
378,apical1_02112,-24.464826906888774,-31.86248058382179,119.68977853592439,-26.042966986149388,-45.34338977442346,123.17923937646312,-25.143369127872283,-38.16326968777469,122.90436070848543,0.5
379,apical1_02112,-26.042966986149388,-45.34338977442346,123.17923937646312,-26.537357326674872,-57.85625348689737,118.19382197543227,-24.5130044481663,-51.83164404202177,120.43680620638837,0.5
380,apical1_02112,-26.537357326674876,-57.85625348689738,118.19382197543227,-35.4900016784668,-68.93917083740234,116.63749694824219,-30.64724013673088,-63.55563573473278,116.70206858002554,0.5
381,apical1_0212,3.4800002574920654,5.730832099914551,92.73749542236328,-12.650443980442617,0.30746526332674584,89.61848019382889,-4.585221861475276,3.0191486816206483,91.17798780809609,0.8060312292851043
382,apical1_0212,-12.650443980442617,0.30746526332674584,89.61848019382889,-14.85951520970568,-9.590984959790923,80.005681736809,-16.58859735133465,-3.6899824228803784,86.08803788538106,0.5
383,apical1_0212,-14.85951520970568,-9.590984959790923,80.005681736809,-23.341491379390433,-21.585425504375557,72.9831545728686,-19.926582665448638,-15.433172310540021,78.01517930703567,0.5
384,apical1_0212,-23.341491379390433,-21.585425504375557,72.9831545728686,-15.077234469465024,-33.64575039895597,64.42218544384126,-19.965152352386763,-28.051874947917007,68.78617652912834,0.5
385,apical1_0212,-15.077234469465022,-33.64575039895598,64.42218544384126,-18.33142791906962,-48.03071992562674,57.57806741129174,-15.029659347837343,-41.22488930502691,60.63270234078995,0.5
386,apical1_0212,-18.33142791906962,-48.03071992562674,57.57806741129174,-9.885483724270802,-58.51405108129762,47.07274056541299,-15.067410520896965,-54.150798293454784,52.45258755158962,0.5
387,apical1_0212,-9.885483724270795,-58.51405108129763,47.072740565412985,-2.0699996948242188,-68.71916961669922,35.897499084472656,-6.906637311365181,-63.543968843025056,40.86311358111932,0.5
388,apical1_022,2.940000057220459,21.850831985473633,86.8074951171875,5.160000324249268,25.410831451416016,91.5574951171875,4.050000190734863,23.630831718444824,89.1824951171875,2.25
389,apical1_0221,5.160000324249268,25.410831451416016,91.5574951171875,4.10238115468541,39.04493685365157,94.54910168154743,3.2478621321256944,32.096579149700595,92.99542848644535,1.0
390,apical1_0221,4.10238115468541,39.04493685365157,94.54910168154743,3.4824211391040625,50.850124717245585,99.34796415511136,1.8549490146981285,43.904546200041835,98.82516872152249,0.5
391,apical1_0221,3.4824211391040625,50.85012471724559,99.34796415511136,1.1700000762939453,63.15083312988281,105.58749389648438,3.539106932252323,57.62408172869845,101.7004247960135,0.5
392,apical1_02211,1.1700000762939453,63.15083312988281,105.58749389648438,-18.776028783077436,65.05998654815569,106.52204783298549,-8.803014353391745,64.10540983901926,106.05477086473493,0.5
393,apical1_02211,-18.776028783077432,65.05998654815569,106.52204783298549,-31.408733467554086,71.92912977786943,114.47807975199608,-28.725342847702336,66.03250229490412,107.01641719303854,0.5
394,apical1_02211,-31.408733467554086,71.92912977786943,114.47807975199608,-39.68382458303305,81.88962662251373,128.2437005889305,-34.652749625110026,77.47879709091386,121.73999002581114,0.5
395,apical1_02211,-39.68382458303305,81.88962662251373,128.2437005889305,-44.402091396430876,92.47288747361395,137.6294865705777,-47.40419889170107,86.0607661674381,131.88979884423645,0.5
396,apical1_02211,-44.402091396430876,92.47288747361395,137.6294865705777,-56.37200715965924,103.86047324562689,148.21395251842134,-50.81591710103576,97.68386257715605,142.72531147479884,0.5
397,apical1_02211,-56.37200715965923,103.86047324562688,148.21395251842134,-58.11191427677407,114.75001625578615,158.06295085860035,-56.16147396535864,110.59629486911786,151.87462297301715,0.5
398,apical1_02211,-58.11191427677409,114.75001625578616,158.06295085860035,-68.00402506117632,124.19436447901572,169.395795694109,-65.50291512137417,119.74086986992819,161.358116786048,0.5
399,apical1_02211,-68.00402506117632,124.19436447901572,169.395795694109,-80.62472259883224,128.97233302535628,183.74973135840537,-75.2352006221742,126.02343592619513,176.09599953707047,0.5
400,apical1_02211,-80.62472259883225,128.97233302535628,183.7497313584054,-93.73415814602987,137.0978302425873,195.98910573967262,-86.78029750323981,131.9441820421959,191.02174039541492,0.5
401,apical1_02211,-93.7341581460299,137.0978302425873,195.98910573967262,-107.48715829406417,143.922118120869,208.36936621387034,-101.25471034580968,140.5165921263316,201.40098636728155,0.5
402,apical1_02211,-107.48715829406419,143.922118120869,208.36936621387036,-118.04999542236328,151.350830078125,223.66749572753906,-112.9033167938432,147.83772063429163,215.8087208609466,0.5
403,apical1_02212,1.1700000762939453,63.15083312988281,105.58749389648438,-12.959815881276072,66.08459522013771,112.1433058917776,-5.801358102774703,64.78565487821159,109.04398320073823,0.5
404,apical1_02212,-12.959815881276072,66.08459522013771,112.1433058917776,-27.413315588326036,67.33332193801836,118.03918361785013,-20.582458524176165,66.55023038365736,114.35651585769416,0.5
405,apical1_02212,-27.41331558832604,67.33332193801836,118.03918361785013,-39.09000015258789,67.56082916259766,128.70750427246094,-33.444143086247934,67.97642597317677,123.12437140662361,0.5
406,apical1_0222,5.160000324249268,25.410831451416016,91.5574951171875,7.508637807851171,27.34420254088301,98.99825056173789,6.334319066050219,26.377516996149513,95.2778728394627,2.0
407,apical1_0222,7.508637807851171,27.344202540883014,98.9982505617379,11.470922096906092,29.222353649856032,105.5033870609749,8.777342429663095,28.30765814308169,102.6639017991281,2.0
408,apical1_0222,11.470922096906094,29.222353649856032,105.5033870609749,13.40999984741211,32.78083038330078,111.79750061035156,13.40999984741211,30.51540403544919,108.47747661817876,2.0
409,apical1_02221,13.40999984741211,32.78083038330078,111.79750061035156,25.170995699783635,28.022242403988994,117.90237987991297,19.29049777359787,30.401536393644886,114.84994024513227,1.576637999669876
410,apical1_02221,25.170995699783635,28.022242403988994,117.90237987991297,29.134524860505856,23.584387902656395,129.74548575743282,27.602250063348645,25.464872574103367,123.15504131241019,1.0
411,apical1_02221,29.134524860505856,23.584387902656395,129.74548575743282,28.404539024564386,14.235374259151898,140.082421806635,29.06716124637729,19.22138549682645,135.17333640782246,1.0
412,apical1_02221,28.404539024564386,14.235374259151904,140.08242180663498,31.28537147653927,4.393616167598621,149.48879217132642,29.50928515681586,9.220977419656213,144.70726938914942,1.0
413,apical1_02221,31.28537147653927,4.393616167598621,149.48879217132642,33.414505403204586,-2.48231803432478,161.4059527156711,32.496322659541605,0.3334454713702134,155.01947482858003,1.0
414,apical1_02221,33.414505403204586,-2.48231803432478,161.4059527156711,33.99125311261488,-6.457953104552855,174.86751460549812,33.74844060034737,-4.569713897300187,168.1061121064444,1.0
415,apical1_02221,33.99125311261488,-6.457953104552855,174.86751460549812,36.074957834304,-4.868377089053921,188.56315125742648,35.69178855008311,-5.2728358490093745,181.54543953036097,0.9242700195928598
416,apical1_02221,36.074957834304,-4.868377089053921,188.56315125742648,36.12344211272412,-5.16864575058757,202.48330796415766,36.672583038722316,-4.863823139698095,195.57395349002488,0.5
417,apical1_02221,36.12344211272411,-5.168645750587572,202.4833079641577,34.47755262687731,-5.461143139673976,216.37546357388055,34.78855799697713,-5.4623639294962985,209.3741940521408,0.5
418,apical1_02221,34.47755262687731,-5.461143139673976,216.37546357388055,35.81105449419092,-5.521167548614814,230.333793981997,34.88461879986581,-5.400317031578776,223.4032143369946,0.5
419,apical1_02221,35.81105449419093,-5.521167548614817,230.33379398199702,39.833438356567,-6.002209946491795,243.81214932009402,37.82303272979821,-5.912858569522035,237.06611574321659,0.5
420,apical1_02221,39.833438356567,-6.002209946491795,243.81214932009402,42.954520067433315,-4.446485710632484,257.3890485198742,41.783435172679624,-5.411356494251876,250.54770400217092,0.5
421,apical1_02221,42.954520067433315,-4.44648571063248,257.3890485198742,43.709999084472656,-3.339167833328247,271.3274841308594,43.63294834222199,-3.2800643789283024,264.2983089597463,0.5
422,apical1_02222,13.40999984741211,32.78083038330078,111.79750061035156,10.710000038146973,34.91082763671875,114.59749603271484,12.059999942779541,33.845829010009766,113.1974983215332,2.0
423,apical1_022221,10.710000038146973,34.91082763671875,114.59749603271484,4.170000076293945,48.66082763671875,116.58749389648438,5.607007692919723,41.15302014435464,115.4323890424904,1.2197259365455133
424,apical1_0222211,4.170000076293945,48.66082763671875,116.58749389648438,29.634363508547313,54.3431764846226,119.12597297444958,19.654438377501947,50.423565878745734,116.41467913631841,1.0
425,apical1_0222211,29.634363508547313,54.3431764846226,119.12597297444958,26.112603509359076,66.96009183999705,146.52649102451574,26.710612123705122,62.34985320506674,131.72412597856734,1.0
426,apical1_0222211,26.112603509359076,66.96009183999705,146.52649102451576,23.610000610351562,74.6208267211914,175.6875,23.01339902297372,69.56650164897842,161.44616746378918,1.0
427,apical1_02222111,23.610000610351562,74.6208267211914,175.6875,-4.4358908243295545,76.73797027693574,181.4660425186047,9.587054893011004,75.67939849906357,178.57677125930235,1.0
428,apical1_02222111,-4.435890824329558,76.73797027693574,181.4660425186047,-17.349447835874553,90.61188541145185,198.7569829284028,-11.05023694216895,82.64790452020812,188.90812925935703,1.0
429,apical1_02222111,-17.349447835874553,90.61188541145187,198.7569829284028,-21.92999839782715,104.8708267211914,220.39749145507812,-16.340141254711753,98.62062189128179,209.42005476224006,1.0
430,apical1_022221111,-21.92999839782715,104.8708267211914,220.39749145507812,-4.151163654801785,104.79581134698695,222.55972662895425,-13.040581026314467,104.83331903408919,221.4786090420162,0.889682085004418
431,apical1_022221111,-4.151163654801781,104.79581134698695,222.55972662895425,13.627671088223579,104.7207959727825,224.72196180283035,4.738253716710901,104.75830365988473,223.6408442158923,0.6690462550132541
432,apical1_022221111,13.627671088223586,104.7207959727825,224.72196180283035,17.310001373291016,105.7508316040039,238.08749389648438,18.581757521593644,104.55298916537221,229.47676681087927,0.5
433,apical1_022221112,-21.92999839782715,104.8708267211914,220.39749145507812,6.25113808448506,106.30137356543324,223.46119574743224,-7.839430156671044,105.58610014331232,221.9293436012552,1.0
434,apical1_022221112,6.2511380844850635,106.30137356543324,223.46119574743224,23.743945013055995,108.17839843192137,235.86972930598955,20.341706325641162,107.01664698755414,224.99304789360932,1.0
435,apical1_022221112,23.743945013055995,108.17839843192137,235.86972930598955,19.440000534057617,125.71083068847656,253.98748779296875,22.151231318314416,113.10118827286503,248.52416034296837,0.9458115903861499
436,apical1_0222211121,19.440000534057617,125.71083068847656,253.98748779296875,15.420001029968262,140.14083862304688,284.9075012207031,17.082401779309865,132.73503826260296,269.80699205013514,0.5
437,apical1_0222211122,19.440000534057617,125.71083068847656,253.98748779296875,16.470001220703125,146.13082885742188,270.8874816894531,18.15990280494364,136.09029362537487,261.1998943407772,0.5
438,apical1_02222112,23.610000610351562,74.6208267211914,175.6875,-1.0050043023722353,73.20736320124378,180.36917280079774,11.302498153989664,73.9140949612176,178.02833640039887,1.1241092740622545
439,apical1_02222112,-1.0050043023722353,73.20736320124378,180.36917280079774,-25.883159323810926,72.75974073178865,182.4774932861328,-13.336283754973367,72.58790025957829,182.4774932861328,1.3600000143051147
440,apical1_02222112,-25.883159323810926,72.75974073178865,182.4774932861328,-50.97691046148604,73.10342167620935,182.4774932861328,-38.43003489264848,72.931581203999,182.4774932861328,1.3600000143051147
441,apical1_02222112,-50.97691046148604,73.10342167620935,182.4774932861328,-52.77118739725466,75.95309427854406,190.52697268778653,-60.17413459848527,73.6238897489613,183.2465165675213,1.2192850223001903
442,apical1_02222112,-52.771187397254664,75.95309427854406,190.52697268778653,-62.27406315704967,78.16456146348662,210.07991698553687,-53.849998474121094,76.48259708631528,202.928069018638,0.5
443,apical1_02222112,-62.27406315704967,78.16456146348662,210.07991698553687,-79.33509396524256,81.91774138803805,225.89267566490213,-72.23775757951238,76.91424534091021,217.30230146818886,0.5
444,apical1_02222112,-79.33509396524256,81.91774138803805,225.89267566490213,-84.80999755859375,89.94082641601562,247.52749633789062,-81.14999389648438,86.75021958223272,236.46199159585134,0.5
445,apical1_0222212,4.170000076293945,48.66082763671875,116.58749389648438,12.205887734615976,52.34374404783988,107.62342955658251,0.7599032476827938,52.119428093192404,109.96103081502743,1.0
446,apical1_0222212,12.205887734615981,52.34374404783988,107.62342955658251,15.182725352375618,57.88160319141169,91.53310837926236,16.645899366724514,55.55238761844501,101.34798751708955,1.0
447,apical1_0222212,15.182725352375618,57.88160319141169,91.53310837926234,16.5,55.74082946777344,69.33749389648438,15.210000038146973,58.93000958665069,80.48073741827537,1.0
448,apical1_022222,10.710000038146973,34.91082763671875,114.59749603271484,9.75,37.290828704833984,118.59749603271484,10.230000019073486,36.10082817077637,116.59749603271484,2.0
449,apical1_0222221,9.75,37.290828704833984,118.59749603271484,7.590000152587891,38.01082992553711,121.96749877929688,8.670000076293945,37.65082931518555,120.28249740600586,2.0
450,apical1_02222211,7.590000152587891,38.01082992553711,121.96749877929688,9.850000063578287,41.04749552408854,129.84083048502603,8.72000010808309,39.52916272481283,125.90416463216145,2.0
451,apical1_02222211,9.850000063578289,41.04749552408854,129.84083048502603,12.109999974568684,44.084161122639976,137.71416219075522,10.980000019073486,42.56582832336426,133.77749633789062,2.0
452,apical1_02222211,12.109999974568687,44.084161122639976,137.71416219075522,14.369999885559082,47.120826721191406,145.58749389648438,13.239999930063885,45.60249392191569,141.65082804361978,2.0
453,apical1_022222111,14.369999885559082,47.120826721191406,145.58749389648438,16.609331943587637,49.82786854561105,159.45340096843188,15.48966591457336,48.47434763340122,152.52044743245813,2.0
454,apical1_022222111,16.60933194358764,49.82786854561105,159.45340096843188,18.848664001616196,52.53491037003068,173.31930804037938,17.728997972601917,51.18138945782086,166.38635450440563,2.0
455,apical1_022222111,18.848664001616196,52.53491037003069,173.31930804037938,23.610000610351562,56.27082824707031,186.2375030517578,21.06272623094655,54.3349007552111,179.84101232710424,2.433939026798886
456,apical1_0222221111,23.610000610351562,56.27082824707031,186.2375030517578,19.350000381469727,61.68082809448242,194.8574981689453,20.6462776380791,59.23455254630349,190.1404342231314,2.3042904194748406
457,apical1_02222211111,19.350000381469727,61.68082809448242,194.8574981689453,23.67018342842606,65.85817655290454,203.4409990906508,22.12168405769106,63.65854101720389,198.95727482387846,2.0
458,apical1_02222211111,23.67018342842606,65.85817655290454,203.4409990906508,24.486766474992145,70.48589361342707,212.95239697051176,24.451527045959143,68.1969973353002,208.1655273131552,2.0
459,apical1_02222211111,24.486766474992145,70.48589361342707,212.95239697051176,24.399628785425598,75.0720203562454,222.4695152522465,24.194255197789378,72.75285891758973,217.76665214535427,2.0
460,apical1_02222211111,24.399628785425598,75.0720203562454,222.4695152522465,27.3210199016889,80.12486328192452,231.1824075712537,26.2407638356542,77.56266807883847,226.80640850373746,2.0
461,apical1_02222211111,27.3210199016889,80.12486328192453,231.1824075712537,25.530000686645508,85.6208267211914,240.1374969482422,26.425510294167204,82.87284500155796,235.65995225974794,2.0
462,apical1_022222111111,25.530000686645508,85.6208267211914,240.1374969482422,25.89000129699707,93.1208267211914,258.5874938964844,25.71000099182129,89.3708267211914,249.36249542236328,2.0
463,apical1_0222221111111,25.89000129699707,93.1208267211914,258.5874938964844,24.409893020995135,97.45322893256308,271.5769899868368,25.149947158996103,95.28702782687725,265.0822419416606,2.0
464,apical1_0222221111111,24.409893020995135,97.45322893256308,271.5769899868368,25.022910994398448,102.42600865504522,284.3258119728756,24.273826305624322,99.80421581624765,278.0022896974945,2.0
465,apical1_0222221111111,25.022910994398448,102.42600865504522,284.3258119728756,27.520649018925482,107.23212320341904,296.98363098887216,26.217368825795518,104.85287952203323,290.65413497650684,2.0
466,apical1_0222221111111,27.520649018925482,107.23212320341904,296.98363098887216,27.389871236714995,113.12138507125628,309.39873875510864,27.587309268692657,110.12220559684886,303.20294984395383,2.0
467,apical1_0222221111111,27.389871236714995,113.1213850712563,309.39873875510864,30.690000534057617,119.21083068847656,321.197509765625,28.709766664245397,116.15796878088737,315.35109483664445,2.0
